"province","industry_name","ioic_code","year","count","industry_code"
"Canada","Tobacco manufacturing  ","BS31220",2020,23,"3122"
"Canada","Tobacco manufacturing  ","BS31220",2021,25,"3122"
"Canada","Textile and textile product mills  ","BS31A00",2012,180,"31A"
"Canada","Textile and textile product mills  ","BS31A00",2013,260,"31A"
"Canada","Textile and textile product mills  ","BS31A00",2014,193,"31A"
"Canada","Textile and textile product mills  ","BS31A00",2015,162,"31A"
"Canada","Textile and textile product mills  ","BS31A00",2016,150,"31A"
"Canada","Textile and textile product mills  ","BS31A00",2017,154,"31A"
"Canada","Textile and textile product mills  ","BS31A00",2018,160,"31A"
"Canada","Textile and textile product mills  ","BS31A00",2019,166,"31A"
"Canada","Textile and textile product mills  ","BS31A00",2020,159,"31A"
"Canada","Textile and textile product mills  ","BS31A00",2021,170,"31A"
"Canada","Clothing and leather and allied product manufacturing  ","BS31B00",2012,64,"31B"
"Canada","Clothing and leather and allied product manufacturing  ","BS31B00",2013,82,"31B"
"Canada","Clothing and leather and allied product manufacturing  ","BS31B00",2014,46,"31B"
"Canada","Clothing and leather and allied product manufacturing  ","BS31B00",2015,61,"31B"
"Canada","Clothing and leather and allied product manufacturing  ","BS31B00",2016,66,"31B"
"Canada","Clothing and leather and allied product manufacturing  ","BS31B00",2017,57,"31B"
"Canada","Clothing and leather and allied product manufacturing  ","BS31B00",2018,56,"31B"
"Canada","Clothing and leather and allied product manufacturing  ","BS31B00",2019,60,"31B"
"Canada","Clothing and leather and allied product manufacturing  ","BS31B00",2020,46,"31B"
"Canada","Clothing and leather and allied product manufacturing  ","BS31B00",2021,49,"31B"
"Canada","Wood product manufacturing  ","BS32100",2012,9255,"321"
"Canada","Wood product manufacturing  ","BS32100",2013,10581,"321"
"Canada","Wood product manufacturing  ","BS32100",2014,10887,"321"
"Canada","Wood product manufacturing  ","BS32100",2015,10112,"321"
"Canada","Wood product manufacturing  ","BS32100",2016,8912,"321"
"Canada","Wood product manufacturing  ","BS32100",2017,11225,"321"
"Canada","Wood product manufacturing  ","BS32100",2018,10746,"321"
"Canada","Wood product manufacturing  ","BS32100",2019,10492,"321"
"Canada","Wood product manufacturing  ","BS32100",2020,9869,"321"
"Canada","Wood product manufacturing  ","BS32100",2021,10581,"321"
"Canada","Pulp, paper and paperboard mills  ","BS32210",2012,39153,"3221"
"Canada","Pulp, paper and paperboard mills  ","BS32210",2013,41143,"3221"
"Canada","Pulp, paper and paperboard mills  ","BS32210",2014,42554,"3221"
"Canada","Pulp, paper and paperboard mills  ","BS32210",2015,42310,"3221"
"Canada","Pulp, paper and paperboard mills  ","BS32210",2016,39261,"3221"
"Canada","Pulp, paper and paperboard mills  ","BS32210",2017,38411,"3221"
"Canada","Pulp, paper and paperboard mills  ","BS32210",2018,40892,"3221"
"Canada","Pulp, paper and paperboard mills  ","BS32210",2019,40038,"3221"
"Canada","Pulp, paper and paperboard mills  ","BS32210",2020,35908,"3221"
"Canada","Pulp, paper and paperboard mills  ","BS32210",2021,36831,"3221"
"Canada","Converted paper product manufacturing  ","BS32220",2012,495,"3222"
"Canada","Converted paper product manufacturing  ","BS32220",2013,605,"3222"
"Canada","Converted paper product manufacturing  ","BS32220",2014,613,"3222"
"Canada","Converted paper product manufacturing  ","BS32220",2015,505,"3222"
"Canada","Converted paper product manufacturing  ","BS32220",2016,474,"3222"
"Canada","Converted paper product manufacturing  ","BS32220",2017,544,"3222"
"Canada","Converted paper product manufacturing  ","BS32220",2018,546,"3222"
"Canada","Converted paper product manufacturing  ","BS32220",2019,542,"3222"
"Canada","Converted paper product manufacturing  ","BS32220",2020,583,"3222"
"Canada","Converted paper product manufacturing  ","BS32220",2021,657,"3222"
"Canada","Printing and related support activities  ","BS32300",2012,260,"323"
"Canada","Printing and related support activities  ","BS32300",2013,298,"323"
"Canada","Printing and related support activities  ","BS32300",2014,271,"323"
"Canada","Printing and related support activities  ","BS32300",2015,267,"323"
"Canada","Printing and related support activities  ","BS32300",2016,313,"323"
"Canada","Printing and related support activities  ","BS32300",2017,330,"323"
"Canada","Printing and related support activities  ","BS32300",2018,308,"323"
"Canada","Printing and related support activities  ","BS32300",2019,277,"323"
"Canada","Printing and related support activities  ","BS32300",2020,219,"323"
"Canada","Printing and related support activities  ","BS32300",2021,225,"323"
"Canada","Petroleum and coal product manufacturing  ","BS32400",2012,24025,"324"
"Canada","Petroleum and coal product manufacturing  ","BS32400",2013,23265,"324"
"Canada","Petroleum and coal product manufacturing  ","BS32400",2014,21992,"324"
"Canada","Petroleum and coal product manufacturing  ","BS32400",2015,21308,"324"
"Canada","Petroleum and coal product manufacturing  ","BS32400",2016,22089,"324"
"Canada","Petroleum and coal product manufacturing  ","BS32400",2017,20252,"324"
"Canada","Petroleum and coal product manufacturing  ","BS32400",2018,20414,"324"
"Canada","Petroleum and coal product manufacturing  ","BS32400",2019,22529,"324"
"Canada","Petroleum and coal product manufacturing  ","BS32400",2020,19257,"324"
"Canada","Petroleum and coal product manufacturing  ","BS32400",2021,20509,"324"
"Canada","Basic chemical manufacturing  ","BS32510",2012,13246,"3251"
"Canada","Basic chemical manufacturing  ","BS32510",2013,12349,"3251"
"Canada","Basic chemical manufacturing  ","BS32510",2014,11517,"3251"
"Canada","Basic chemical manufacturing  ","BS32510",2015,12194,"3251"
"Canada","Basic chemical manufacturing  ","BS32510",2016,11408,"3251"
"Canada","Basic chemical manufacturing  ","BS32510",2017,10759,"3251"
"Canada","Basic chemical manufacturing  ","BS32510",2018,12063,"3251"
"Canada","Basic chemical manufacturing  ","BS32510",2019,12219,"3251"
"Canada","Basic chemical manufacturing  ","BS32510",2020,12254,"3251"
"Canada","Basic chemical manufacturing  ","BS32510",2021,12446,"3251"
"Canada","Pesticide, fertilizer and other agricultural chemical manufacturing  ","BS32530",2012,6168,"3253"
"Canada","Pesticide, fertilizer and other agricultural chemical manufacturing  ","BS32530",2013,6758,"3253"
"Canada","Pesticide, fertilizer and other agricultural chemical manufacturing  ","BS32530",2014,6342,"3253"
"Canada","Pesticide, fertilizer and other agricultural chemical manufacturing  ","BS32530",2015,6722,"3253"
"Canada","Pesticide, fertilizer and other agricultural chemical manufacturing  ","BS32530",2016,6987,"3253"
"Canada","Pesticide, fertilizer and other agricultural chemical manufacturing  ","BS32530",2017,6216,"3253"
"Canada","Pesticide, fertilizer and other agricultural chemical manufacturing  ","BS32530",2018,5881,"3253"
"Canada","Pesticide, fertilizer and other agricultural chemical manufacturing  ","BS32530",2019,6115,"3253"
"Canada","Pesticide, fertilizer and other agricultural chemical manufacturing  ","BS32530",2020,6050,"3253"
"Canada","Pesticide, fertilizer and other agricultural chemical manufacturing  ","BS32530",2021,6071,"3253"
"Canada","Pharmaceutical and medicine manufacturing  ","BS32540",2012,235,"3254"
"Canada","Pharmaceutical and medicine manufacturing  ","BS32540",2013,190,"3254"
"Canada","Pharmaceutical and medicine manufacturing  ","BS32540",2014,258,"3254"
"Canada","Pharmaceutical and medicine manufacturing  ","BS32540",2015,263,"3254"
"Canada","Pharmaceutical and medicine manufacturing  ","BS32540",2016,426,"3254"
"Canada","Pharmaceutical and medicine manufacturing  ","BS32540",2017,297,"3254"
"Canada","Pharmaceutical and medicine manufacturing  ","BS32540",2018,277,"3254"
"Canada","Pharmaceutical and medicine manufacturing  ","BS32540",2019,274,"3254"
"Canada","Pharmaceutical and medicine manufacturing  ","BS32540",2020,271,"3254"
"Canada","Pharmaceutical and medicine manufacturing  ","BS32540",2021,264,"3254"
"Canada","Miscellaneous chemical product manufacturing  ","BS325C0",2012,2120,"325A"
"Canada","Miscellaneous chemical product manufacturing  ","BS325C0",2013,2212,"325A"
"Canada","Miscellaneous chemical product manufacturing  ","BS325C0",2014,3028,"325A"
"Canada","Miscellaneous chemical product manufacturing  ","BS325C0",2015,3015,"325A"
"Canada","Miscellaneous chemical product manufacturing  ","BS325C0",2016,2795,"325A"
"Canada","Miscellaneous chemical product manufacturing  ","BS325C0",2017,2168,"325A"
"Canada","Miscellaneous chemical product manufacturing  ","BS325C0",2018,1709,"325A"
"Canada","Miscellaneous chemical product manufacturing  ","BS325C0",2019,1112,"325A"
"Canada","Miscellaneous chemical product manufacturing  ","BS325C0",2020,1425,"325A"
"Canada","Miscellaneous chemical product manufacturing  ","BS325C0",2021,1483,"325A"
"Canada","Plastic product manufacturing  ","BS32610",2012,630,"3261"
"Canada","Plastic product manufacturing  ","BS32610",2013,830,"3261"
"Canada","Plastic product manufacturing  ","BS32610",2014,723,"3261"
"Canada","Plastic product manufacturing  ","BS32610",2015,750,"3261"
"Canada","Plastic product manufacturing  ","BS32610",2016,804,"3261"
"Canada","Plastic product manufacturing  ","BS32610",2017,824,"3261"
"Canada","Plastic product manufacturing  ","BS32610",2018,676,"3261"
"Canada","Plastic product manufacturing  ","BS32610",2019,730,"3261"
"Canada","Plastic product manufacturing  ","BS32610",2020,660,"3261"
"Canada","Plastic product manufacturing  ","BS32610",2021,690,"3261"
"Canada","Rubber product manufacturing  ","BS32620",2012,258,"3262"
"Canada","Rubber product manufacturing  ","BS32620",2013,192,"3262"
"Canada","Rubber product manufacturing  ","BS32620",2014,232,"3262"
"Canada","Rubber product manufacturing  ","BS32620",2015,245,"3262"
"Canada","Rubber product manufacturing  ","BS32620",2016,236,"3262"
"Canada","Rubber product manufacturing  ","BS32620",2017,270,"3262"
"Canada","Rubber product manufacturing  ","BS32620",2018,255,"3262"
"Canada","Rubber product manufacturing  ","BS32620",2019,256,"3262"
"Canada","Rubber product manufacturing  ","BS32620",2020,179,"3262"
"Canada","Rubber product manufacturing  ","BS32620",2021,197,"3262"
"Canada","Non-metallic mineral product manufacturing (except cement and concrete products)  ","BS327A0",2012,3438,"327A"
"Canada","Non-metallic mineral product manufacturing (except cement and concrete products)  ","BS327A0",2013,2950,"327A"
"Canada","Non-metallic mineral product manufacturing (except cement and concrete products)  ","BS327A0",2014,2988,"327A"
"Canada","Non-metallic mineral product manufacturing (except cement and concrete products)  ","BS327A0",2015,3011,"327A"
"Canada","Non-metallic mineral product manufacturing (except cement and concrete products)  ","BS327A0",2016,2761,"327A"
"Canada","Non-metallic mineral product manufacturing (except cement and concrete products)  ","BS327A0",2017,2828,"327A"
"Canada","Non-metallic mineral product manufacturing (except cement and concrete products)  ","BS327A0",2018,2414,"327A"
"Canada","Non-metallic mineral product manufacturing (except cement and concrete products)  ","BS327A0",2019,2450,"327A"
"Canada","Non-metallic mineral product manufacturing (except cement and concrete products)  ","BS327A0",2020,2294,"327A"
"Canada","Non-metallic mineral product manufacturing (except cement and concrete products)  ","BS327A0",2021,2586,"327A"
"Canada","Cement and concrete product manufacturing  ","BS32730",2012,10855,"3273"
"Canada","Cement and concrete product manufacturing  ","BS32730",2013,10149,"3273"
"Canada","Cement and concrete product manufacturing  ","BS32730",2014,10604,"3273"
"Canada","Cement and concrete product manufacturing  ","BS32730",2015,10307,"3273"
"Canada","Cement and concrete product manufacturing  ","BS32730",2016,10724,"3273"
"Canada","Cement and concrete product manufacturing  ","BS32730",2017,11929,"3273"
"Canada","Cement and concrete product manufacturing  ","BS32730",2018,12139,"3273"
"Canada","Cement and concrete product manufacturing  ","BS32730",2019,12284,"3273"
"Canada","Cement and concrete product manufacturing  ","BS32730",2020,11118,"3273"
"Canada","Cement and concrete product manufacturing  ","BS32730",2021,12114,"3273"
"Canada","Primary metal manufacturing  ","BS33100",2012,24532,"331"
"Canada","Primary metal manufacturing  ","BS33100",2013,22771,"331"
"Canada","Primary metal manufacturing  ","BS33100",2014,24164,"331"
"Canada","Primary metal manufacturing  ","BS33100",2015,23811,"331"
"Canada","Primary metal manufacturing  ","BS33100",2016,24905,"331"
"Canada","Primary metal manufacturing  ","BS33100",2017,24413,"331"
"Canada","Primary metal manufacturing  ","BS33100",2018,24254,"331"
"Canada","Primary metal manufacturing  ","BS33100",2019,23367,"331"
"Canada","Primary metal manufacturing  ","BS33100",2020,20760,"331"
"Canada","Primary metal manufacturing  ","BS33100",2021,22244,"331"
"Canada","Fabricated metal product manufacturing  ","BS33200",2012,1696,"332"
"Canada","Fabricated metal product manufacturing  ","BS33200",2013,1958,"332"
"Canada","Fabricated metal product manufacturing  ","BS33200",2014,1624,"332"
"Canada","Fabricated metal product manufacturing  ","BS33200",2015,1596,"332"
"Canada","Fabricated metal product manufacturing  ","BS33200",2016,1711,"332"
"Canada","Fabricated metal product manufacturing  ","BS33200",2017,1609,"332"
"Canada","Fabricated metal product manufacturing  ","BS33200",2018,1694,"332"
"Canada","Fabricated metal product manufacturing  ","BS33200",2019,1697,"332"
